N,P,K,temperature,humidity,ph,rainfall,label
80,58,67,29.734,71.774,6.5,278.563,Sugarcane
93,76,72,32.265,66.481,6.29,227.195,Sugarcane
111,76,65,34.393,60.237,7.2,237.302,Sugarcane
81,46,60,25.497,71.376,7.48,227.836,Sugarcane
87,79,63,32.207,62.147,7.29,239.468,Sugarcane
110,46,71,30.963,64.671,6.46,241.856,Sugarcane
94,62,67,33.28,68.389,6.19,221.741,Sugarcane
88,74,65,30.322,61.509,7.21,204.531,Sugarcane
107,71,61,29.752,60.083,6.94,208.424,Sugarcane
119,54,77,25.649,61.378,7.3,271.086,Sugarcane
116,68,77,34.202,69.918,6.34,203.262,Sugarcane
82,41,61,30.392,61.148,7.13,246.324,Sugarcane
84,79,72,26.46,70.391,7.37,226.51,Sugarcane
112,70,79,33.809,61.658,6.48,233.855,Sugarcane
117,67,77,33.239,61.035,7.09,292.199,Sugarcane
104,63,64,31.585,69.315,6.15,223.764,Sugarcane
90,42,63,27.467,63.982,6.79,275.814,Sugarcane
110,73,65,27.63,73.977,6.45,202.766,Sugarcane
105,73,66,29.003,60.234,6.56,260.278,Sugarcane
110,50,77,25.38,61.535,6.88,224.522,Sugarcane
103,60,73,33.934,72.204,6.37,289.499,Sugarcane
84,78,76,25.652,65.509,6.79,225.105,Sugarcane
113,58,75,26.464,64.283,6.17,267.732,Sugarcane
80,69,75,34.095,62.585,6.56,210.09,Sugarcane
118,51,80,29.229,60.01,6.8,246.907,Sugarcane
100,56,73,25.837,60.402,6.63,295.336,Sugarcane
118,79,79,29.84,68.869,6.71,262.752,Sugarcane
105,49,60,27.13,68.823,6.91,222.17,Sugarcane
90,72,68,33.958,66.977,7.4,203.284,Sugarcane
100,36,65,15.669,72.421,5.9,158.149,Potatoes
79,52,78,22.793,66.99,6.55,117.161,Potatoes
72,53,69,21.302,69.372,6.39,163.602,Potatoes
86,50,79,23.719,61.286,6.4,142.498,Potatoes
66,50,52,23.396,63.723,6.59,166.567,Potatoes
93,35,71,18.077,60.996,5.99,126.812,Potatoes
67,38,66,24.625,78.227,6.7,139.463,Potatoes
86,32,79,15.07,68.113,6.34,141.867,Potatoes
97,46,59,16.882,68.303,6.62,134.386,Potatoes
91,60,77,19.429,63.148,6.96,144.969,Potatoes
88,42,77,19.511,75.626,5.52,177.324,Potatoes
87,36,60,23.117,77.151,6.95,129.364,Potatoes
78,60,59,21.721,78.817,6.26,155.98,Potatoes
63,47,65,17.205,75.717,6.49,141.098,Potatoes
68,49,58,21.249,77.99,6.06,168.24,Potatoes
92,37,53,15.108,79.405,5.64,110.594,Potatoes
75,59,58,15.289,73.993,6.63,110.072,Potatoes
97,50,55,24.915,71.2,6.05,149.029,Potatoes
92,45,72,22.114,63.298,6.42,173.843,Potatoes
61,49,73,17.689,68.718,5.75,128.096,Potatoes
81,48,50,22.509,62.066,6.58,173.848,Potatoes
72,34,69,15.338,68.384,6.43,167.429,Potatoes
84,35,64,20.385,79.031,6.9,166.283,Potatoes
84,55,73,22.765,69.901,5.91,137.947,Potatoes
71,46,53,17.853,64.11,6.15,163.664,Potatoes
75,30,80,18.223,73.289,6.36,162.49,Potatoes
66,59,59,24.176,75.214,6.72,114.553,Potatoes
66,53,59,23.923,73.339,5.65,111.456,Potatoes
97,45,73,16.923,60.858,6,120.941,Potatoes
83,58,77,23.557,70.325,6.4,114.208,Potatoes
89,52,80,18.133,77.023,6.26,153.101,Potatoes
69,46,70,15.622,72.459,6.41,163.97,Potatoes
62,40,60,15.06,71.655,6.12,158.183,Potatoes
64,60,71,24.364,76.103,5.95,118.943,Potatoes
78,40,67,18.687,79.36,6.36,130.83,Potatoes
86,59,59,17.851,65.344,6.08,176.28,Potatoes
63,51,55,19.893,79.717,6.89,136.479,Potatoes
93,56,74,24.347,77.841,6.66,170.68,Potatoes
75,39,77,19.964,71.34,5.73,165.459,Potatoes
64,59,75,15.257,73.757,5.86,169.222,Potatoes
65,60,55,19.012,69.953,6.52,114.775,Potatoes
62,44,53,24.399,78.266,6.3,150.795,Potatoes
64,51,77,21.241,77.242,5.51,149.331,Potatoes
60,48,53,17.933,63.257,6.43,148.609,Potatoes
88,51,51,24.805,79.202,5.77,161.432,Potatoes
65,37,58,21.437,78.956,5.55,141.181,Potatoes
80,43,62,24.651,74.229,5.51,150.401,Potatoes
68,50,63,24.498,70.819,6.33,141.217,Potatoes
61,55,74,19.998,75.194,6.57,152.246,Potatoes
76,41,80,22.33,79.297,5.87,171.099,Potatoes
74,41,56,20.508,60.978,6.15,118.222,Potatoes
90,48,77,16.859,72.317,6.96,148.878,Potatoes
89,31,58,19.416,64.803,6.11,126.36,Potatoes
63,54,75,21.749,69.076,5.53,135.939,Potatoes
72,43,62,23.429,62.541,6.73,148.072,Potatoes
99,55,73,20.128,61.088,6.02,112.41,Potatoes
83,41,73,21.456,77.738,5.64,174.156,Potatoes
97,30,76,18.669,65.428,6.42,158.759,Potatoes
80,57,80,15.362,60.732,6.52,130.711,Potatoes
92,53,67,15.32,75.903,5.68,114.736,Potatoes
64,35,75,23.918,78.08,5.58,110.343,Potatoes
62,50,78,21.742,79.551,5.79,162.881,Potatoes
64,38,67,22.387,63.337,6.96,165.766,Potatoes
91,43,67,15.367,75.104,6.55,122.233,Potatoes
98,48,71,24.067,71.604,5.88,179.703,Potatoes
77,30,75,19.14,64.111,6.96,171.319,Potatoes
95,52,53,19.939,71.095,6.05,127.675,Potatoes
65,50,62,17.183,73.661,6.58,141.35,Potatoes
96,36,80,16.603,68.059,5.84,133.501,Potatoes
78,47,60,21.487,76.875,6.45,110.85,Potatoes
68,36,64,17.827,65.684,6.12,137.085,Potatoes
69,51,69,22.801,79.662,6.86,158.059,Potatoes
60,33,72,20.444,67.815,5.86,152.768,Potatoes
85,58,65,21.339,75.444,6.94,121.991,Potatoes
67,34,79,21.971,72.626,6.32,173.884,Potatoes
63,32,50,20.356,74.036,6.4,126.69,Potatoes
82,55,78,23.639,70.817,6.27,111.192,Potatoes
91,43,78,21.481,64.702,5.5,140.268,Potatoes
63,54,66,16.838,73.339,6.58,133.62,Potatoes
68,40,76,19.468,70.57,5.68,153.605,Potatoes
82,39,55,19.689,71.513,5.78,157.717,Potatoes
69,60,51,20.166,74.564,5.63,173.891,Potatoes
100,32,62,15.091,73.238,5.58,175.096,Potatoes
74,53,74,17.742,64.27,6.55,127.561,Potatoes
82,43,68,24.452,74.304,5.95,120.84,Potatoes
78,33,80,17.272,74.241,6.52,131.149,Potatoes
91,34,75,23.745,66.953,6.4,157.867,Potatoes
79,51,73,19.012,62.151,6.28,155.738,Potatoes
88,34,77,18.645,75.635,5.97,156.008,Potatoes
80,57,55,22.196,75.34,6.18,165.294,Potatoes
89,30,53,17.505,74.925,6.17,179.739,Potatoes
73,30,64,23.848,62.783,6.56,119.956,Potatoes
87,49,79,22.098,68.169,6.21,128.357,Potatoes
89,30,64,23.627,67.193,5.58,169.449,Potatoes
92,52,57,24.749,61.548,5.94,137.257,Potatoes
61,49,65,15.381,74.459,6.75,154.869,Potatoes
95,57,79,21.012,73.571,6.1,152.679,Potatoes
65,58,71,22.763,73.836,5.83,178.105,Potatoes
80,49,68,20.928,69.684,6.08,176.935,Potatoes
72,47,74,17.053,66.381,6,119.733,Potatoes
41,22,43,31.461,65.963,5.55,195.131,Turmeric
70,29,60,33.03,79.687,6.99,144.54,Turmeric
51,30,56,34.479,67.297,6.55,186.947,Turmeric
63,35,56,31.541,60.104,5.85,160.546,Turmeric
40,38,59,20.622,75.294,7.34,173.17,Turmeric
40,28,55,25.841,64.436,6.26,153.486,Turmeric
71,36,58,28.426,63.434,5.91,184.316,Turmeric
57,32,46,24.449,70.446,6.02,168.742,Turmeric
66,32,55,28.821,61.989,5.63,182.906,Turmeric
56,36,45,32.569,69.146,6.41,190.064,Turmeric
63,20,45,22.709,63.384,6.69,156.03,Turmeric
78,34,55,22.849,64.398,6.99,144.045,Turmeric
41,36,57,31.629,74.146,6.02,143.984,Turmeric
43,32,44,28.809,76.825,6.61,194.516,Turmeric
68,37,43,32.644,67.316,7.43,163.694,Turmeric
66,23,40,29.144,72.915,6.21,165.321,Turmeric
45,34,42,34.758,71.897,6.44,196.515,Turmeric
73,29,47,22.253,74.596,6.7,154.956,Turmeric
44,36,41,22.751,76.956,6.95,157.146,Turmeric
44,22,52,23.508,71.719,6.55,165.811,Turmeric
74,22,55,30.711,66.554,5.58,198.155,Turmeric
48,21,53,23.352,60.119,5.87,183.393,Turmeric
57,30,58,30.743,60.096,5.78,152.311,Turmeric
78,30,60,30.077,76.486,5.74,168.223,Turmeric
76,26,41,24.36,67.821,6.93,184.199,Turmeric
63,34,52,24.178,63.762,6.05,197.522,Turmeric
60,29,46,24.006,77.46,6.81,169.651,Turmeric
72,20,46,27.206,61.072,7.12,180.002,Turmeric
60,38,55,29.44,72.227,5.84,140.851,Turmeric
59,37,59,21.431,74.336,6.48,186.776,Turmeric
41,26,59,32.891,74.416,6.48,152.016,Turmeric
59,32,43,25.119,61.608,5.77,192.722,Turmeric
75,28,50,26.924,74.112,6.7,183.654,Turmeric
54,24,53,24.506,67.931,6.03,182.401,Turmeric
44,32,40,23.892,75.028,6.5,184.08,Turmeric
46,35,41,30.176,63.859,6.79,186.042,Turmeric
40,33,43,27.1,73.464,6.65,164.544,Turmeric
47,35,53,34.033,68.934,6.46,143.218,Turmeric
49,33,50,28.182,67.763,5.55,148.737,Turmeric
55,25,57,24.464,62.149,6.09,185.201,Turmeric
65,37,54,30.793,77.209,5.99,162.408,Turmeric
66,24,58,29.057,69.008,7.47,154.389,Turmeric
80,29,45,22.176,63.606,6.93,190.565,Turmeric
72,28,44,33.349,68.299,6.92,175.464,Turmeric
49,26,49,26.48,76.34,7.23,152.232,Turmeric
62,37,50,27.242,67.622,6.7,167.162,Turmeric
56,21,54,33.416,70.422,6.37,161.185,Turmeric
58,21,47,24.584,70.12,6.39,143.831,Turmeric
51,20,59,23.876,70.023,6.38,184.126,Turmeric
55,27,57,33.626,73.53,6.24,149.507,Turmeric
61,37,44,29.557,67.054,6.53,179.385,Turmeric
72,36,57,31.258,69.642,6.1,160.276,Turmeric
48,31,54,29.511,76.759,7.11,182.759,Turmeric
58,27,51,27.249,63.458,5.73,181.669,Turmeric
74,30,56,33.721,62.226,6.8,194.253,Turmeric
43,35,51,27.022,67.653,6.65,158.598,Turmeric
78,28,48,27.994,67.637,6.58,192.327,Turmeric
46,38,41,21.257,62.646,6.75,140.574,Turmeric
77,27,48,22.821,73.142,5.81,169.918,Turmeric
73,38,47,29.825,61.911,6.87,192.847,Turmeric
76,23,59,31.04,61.608,6.17,194.094,Turmeric
54,37,47,22.424,63.493,7.33,161.488,Turmeric
74,27,41,29.184,62.44,6.89,149.49,Turmeric
62,31,43,33.299,75.853,6.44,164.192,Turmeric
77,29,60,20.89,62.525,6.68,192.977,Turmeric
77,39,43,29.338,67.343,6.06,191.749,Turmeric
60,33,50,28.092,78.551,6.46,166.139,Turmeric
79,34,42,31.022,74.06,6.14,153.746,Turmeric
45,25,50,30.907,62.7,7.08,182.205,Turmeric
72,30,50,31.437,64.781,6.46,172.142,Turmeric
46,23,46,20.156,69.329,6.68,140.088,Turmeric
52,35,42,31.161,72.144,7.4,148.29,Turmeric
43,34,41,23.585,68.783,5.68,184.317,Turmeric
64,24,60,24.772,78.568,7.45,162.015,Turmeric
59,33,60,25.058,65.607,6.05,146.335,Turmeric
49,25,58,21.758,79.786,5.68,195.958,Turmeric
72,33,47,31.226,72.423,6.17,167.525,Turmeric
70,32,56,30.549,72.508,5.56,165.119,Turmeric
73,39,59,24.756,64.153,5.63,161.313,Turmeric
42,29,42,21.393,64.129,7.13,162.157,Turmeric
74,29,47,34.946,66.094,5.66,194.89,Turmeric
72,20,45,34.932,66.869,6.43,142.77,Turmeric
63,27,49,24.388,77.191,6.12,172.975,Turmeric
62,25,46,21.021,78.564,6.2,143.44,Turmeric
58,27,47,31.324,69.688,6.72,193.087,Turmeric
79,35,58,34.612,73.899,7.26,195.515,Turmeric
44,22,55,32.249,65.349,7.2,190.299,Turmeric
71,29,48,21.773,79.71,6.35,191.463,Turmeric
46,35,56,21.2,64.881,6.7,145.693,Turmeric
77,33,48,23.704,61.808,7.25,185.548,Turmeric
42,24,40,24.703,65.847,7.12,167.74,Turmeric
55,29,45,29.332,65.224,6.97,193.248,Turmeric
43,20,50,31.501,75.504,7.31,140.382,Turmeric
48,27,55,20.312,77.962,6.92,155.176,Turmeric
43,34,43,27.107,60.995,7.04,176.815,Turmeric
55,40,53,24.024,73.385,6.71,177.041,Turmeric
77,24,48,26.671,60.212,7.42,194.471,Turmeric
79,39,43,27.706,73.047,6.7,148.8,Turmeric
53,34,43,31.115,66.965,5.68,196.915,Turmeric
76,33,45,32.462,62.607,6.48,187.876,Turmeric
56,45,56,34.075,73.772,6.63,79.18,Okra
67,39,52,31.628,72.301,6.86,94.934,Okra
61,30,56,29.271,63.283,6.29,80.881,Okra
68,30,42,30.931,74.879,6.98,64.805,Okra
60,25,56,29.898,77.945,6.61,80.555,Okra
64,32,51,34.338,69.509,6.13,82.898,Okra
76,40,44,32.259,74.812,6.8,79.48,Okra
65,38,43,31.129,64.479,6.81,65.025,Okra
60,31,43,29.034,60.251,6.94,80.208,Okra
62,26,46,28.967,66.957,6.78,98.108,Okra
69,46,50,28.019,65.191,6.08,81.658,Okra
64,31,53,31.514,77.31,6.98,82.793,Okra
76,26,51,30.781,72.895,6.37,60.373,Okra
66,31,45,33.264,77.161,6.81,62.981,Okra
63,32,49,33.278,70.883,6.74,74.837,Okra
65,42,41,30.48,62.275,6.92,63.895,Okra
78,35,47,29.356,77.222,6.81,64.175,Okra
56,31,41,29.528,60.171,6.02,80.724,Okra
62,34,42,28.577,75.515,6.13,94.934,Okra
64,45,60,28.845,74.927,6.18,60.995,Okra
73,42,40,30.511,63.342,6.05,94.265,Okra
76,26,52,32.227,73.978,6.6,81.875,Okra
76,42,42,29.009,72.585,6.35,87.179,Okra
75,49,47,29.47,77.271,6.89,72.125,Okra
73,25,41,31.858,60.401,6.67,60.255,Okra
63,48,40,33.479,78.687,6.59,70.394,Okra
65,27,40,30.791,76.1,6.15,91.435,Okra
73,32,56,29.226,63.748,6,93.312,Okra
58,40,43,32.312,64.401,6.09,82.838,Okra
58,34,48,33.181,79.765,6.6,73.482,Okra
76,31,41,34.187,79.434,6.85,83.254,Okra
56,49,45,33.134,62.717,6.23,73.817,Okra
74,37,53,33.137,78.153,6.57,85.317,Okra
61,32,60,32.221,74.176,6.36,79.28,Okra
78,32,51,30.115,63.313,6.26,99.811,Okra
69,37,53,33.459,70.459,6.34,99.816,Okra
66,41,43,34.229,74.745,6.5,78.552,Okra
61,29,42,31.884,61.463,6.89,98.114,Okra
71,27,52,32.005,70.188,6.2,66.021,Okra
53,26,47,29.587,63.889,6.37,61.039,Okra
62,34,45,31.852,71.379,6.47,99.428,Okra
57,34,40,30.739,67.992,6.98,88.523,Okra
60,48,42,32.993,72.069,6.2,74.35,Okra
61,25,56,34.204,76.752,6.54,97.361,Okra
51,47,49,31.052,78.555,6.44,95.002,Okra
63,38,59,28.508,79.273,6.02,72.512,Okra
78,38,60,32.256,73.369,6.92,73.751,Okra
66,26,60,33.587,73.548,6.32,91.668,Okra
63,32,51,34.747,68.743,6.76,75.453,Okra
64,46,44,30.66,79.869,6.61,76.531,Okra
50,49,40,29.947,68.458,6.8,75.437,Okra
70,50,55,31.733,77.209,6.99,74.661,Okra
70,48,52,32.381,63.104,6.52,96.394,Okra
55,32,49,29.022,76.221,6.32,86.195,Okra
80,47,53,31.377,76.773,6.66,97.432,Okra
75,35,60,30.85,63.433,6.69,81.866,Okra
69,37,47,33.731,71.684,6.07,66.471,Okra
57,39,60,31.408,74.278,6.04,68.024,Okra
60,47,41,28.24,70.824,6.73,71.235,Okra
56,28,53,28.247,67.33,6.13,97.858,Okra
66,37,46,32.144,66.635,6.56,79.072,Okra
66,44,50,29.481,72.174,6.23,94.571,Okra
64,50,45,29.247,66.89,6.21,78.017,Okra
59,43,48,30.443,69.162,6.4,95.152,Okra
79,31,49,32.654,71.036,6.11,72.36,Okra
56,46,40,34.892,73.106,6.08,66.015,Okra
67,36,41,29.578,79.888,6.29,74.86,Okra
77,47,46,30.716,61.977,6.55,94.187,Okra
64,38,58,31.017,70.538,6.9,77.457,Okra
55,34,51,30.059,64.26,6.98,83.081,Okra
57,50,59,32.737,72.646,6.95,83.459,Okra
60,26,46,32.775,67.341,6.34,81.458,Okra
79,40,40,28.423,74.944,6.61,75.014,Okra
79,50,42,29.56,62.421,6.91,86.655,Okra
71,25,47,32.7,61.985,6.82,65.276,Okra
70,40,59,29.009,64.346,6.64,99.395,Okra
58,46,53,33.242,71.345,6.29,75.475,Okra
58,45,50,30.892,70.99,6.63,82.675,Okra
70,35,58,31.687,79.332,6.58,63.718,Okra
65,32,51,28.728,65.539,6.22,77.382,Okra
80,32,46,30.347,74.3,6.38,76.958,Okra
62,40,56,33.107,75.775,6.13,90.171,Okra
70,31,41,28.216,61.494,6.19,73.773,Okra
68,47,40,31.672,74.351,6.73,67.747,Okra
79,40,51,34.636,62.906,6.93,97.43,Okra
66,42,56,28.781,70.019,6.76,83.509,Okra
69,39,51,28.419,63.992,6.19,83.44,Okra
68,40,57,30.962,72.299,6.43,79.607,Okra
59,37,41,31.578,60.485,6.5,82.815,Okra
64,49,54,30.868,64.28,6.82,91.332,Okra
71,30,55,30.757,63.136,6.21,99.925,Okra
54,50,45,29.074,64.247,6.78,83.529,Okra
52,40,56,29.758,67.279,6.77,88.927,Okra
73,44,49,33.182,69.005,6.48,67.619,Okra
66,36,55,32.816,79.286,6.51,66.683,Okra
75,50,54,34.708,70.955,6.73,62.468,Okra
74,49,54,32.801,60.208,6.68,90.352,Okra
61,30,51,29.438,77.508,6.86,75.911,Okra
54,25,49,34.132,74.376,6.04,77.081,Okra
72,30,43,33.357,70.04,6.9,83.882,Okra
69,36,41,15.305,67.827,6.12,94.428,Brinjal
76,31,40,17.827,74.884,6.65,72.073,Brinjal
52,32,41,19.128,77.755,5.65,97.737,Brinjal
70,36,55,15.54,77.405,6.36,110.672,Brinjal
76,27,55,19.329,79.086,6.04,68.669,Brinjal
58,20,42,19.725,73.839,5.6,83.27,Brinjal
51,28,60,17.634,70.293,6.3,74.698,Brinjal
69,38,50,19.591,73.161,5.8,73.621,Brinjal
47,26,59,18.467,66.373,6.97,110.768,Brinjal
63,26,48,16.676,75.2,6.64,81.151,Brinjal
51,25,52,18.738,77.817,6.03,74.24,Brinjal
47,24,59,19.822,68.128,6.29,117.07,Brinjal
51,29,59,17.257,70.719,6.39,65.785,Brinjal
54,38,41,19.529,77.068,5.53,60.184,Brinjal
72,35,50,16.895,66.185,6.78,119.723,Brinjal
49,27,57,16.805,72.497,6.96,69.851,Brinjal
58,24,54,16.452,60.757,6.32,62.182,Brinjal
67,36,49,15.525,61.924,5.79,73.166,Brinjal
79,30,58,17.39,65.822,5.99,94.535,Brinjal
57,24,54,17.185,77.722,5.9,98.543,Brinjal
41,32,47,15.386,68.975,5.77,101.275,Brinjal
65,36,58,18.35,69.7,6,79.507,Brinjal
42,23,58,16.68,70.82,6.91,89.411,Brinjal
53,38,53,15.978,76.387,6.15,105.394,Brinjal
64,20,60,16.337,68.039,6.41,106.431,Brinjal
64,31,41,16.214,62.592,6.54,62.191,Brinjal
45,22,59,18.363,68.172,6.52,93.12,Brinjal
80,35,50,18.702,61.681,6.96,93.682,Brinjal
47,24,51,15.146,60.305,6.14,106.415,Brinjal
49,36,48,17.164,71.971,6.25,64.346,Brinjal
47,33,57,16.625,79.919,6.62,102.382,Brinjal
44,29,42,19.827,76.162,6.46,90.869,Brinjal
78,25,40,17.2,72.224,6.87,105.314,Brinjal
57,27,46,19.189,75.233,6.82,94.268,Brinjal
47,37,49,15.46,78.238,6.2,87.706,Brinjal
50,22,44,17.009,79.396,5.51,111.999,Brinjal
51,25,53,18.624,72.299,6.3,105.534,Brinjal
72,25,43,18.407,70.986,5.8,82.329,Brinjal
57,22,50,18.279,60.056,6.74,109.006,Brinjal
51,30,49,15.024,78.695,6.45,106.106,Brinjal
69,40,59,19.689,72.841,5.97,117.969,Brinjal
43,35,41,15.752,64.056,6.63,88.725,Brinjal
54,27,54,19.988,65.942,6.34,77.454,Brinjal
62,24,57,17.26,67.522,6.82,92.124,Brinjal
50,36,45,19.855,60.719,5.83,85.712,Brinjal
46,23,46,18.282,79.4,5.97,72.086,Brinjal
70,31,44,16.169,61.697,6.12,74.138,Brinjal
41,31,53,16.246,63.202,6.98,103.204,Brinjal
65,28,45,16.497,65.965,6.53,94.733,Brinjal
76,34,49,18.051,67.264,5.69,102.779,Brinjal
46,21,53,19.277,75.736,6.4,68.794,Brinjal
65,32,58,16.527,74.201,6.62,119.715,Brinjal
45,24,51,16.462,63.44,6.22,60.477,Brinjal
68,39,44,15.14,76.316,6.92,112.073,Brinjal
78,22,49,19.861,64.288,6.11,111.162,Brinjal
45,40,51,18.53,60.372,5.57,84.676,Brinjal
50,38,56,15.709,67.654,5.68,101.442,Brinjal
68,34,59,15.241,66.16,5.79,68.586,Brinjal
70,28,51,16.917,63.156,6.81,80.834,Brinjal
41,39,57,18.38,70.691,5.5,63.262,Brinjal
43,23,58,17.383,70.062,5.92,102.711,Brinjal
80,20,40,18.879,72.7,6.51,68.436,Brinjal
57,20,42,19.833,71.238,5.77,95.903,Brinjal
57,35,42,16.717,65.467,5.54,110.804,Brinjal
67,31,40,15.898,68.507,5.84,81.078,Brinjal
74,33,57,16.775,69.492,5.97,105.406,Brinjal
49,29,45,15.138,72.748,5.68,76.208,Brinjal
50,21,60,18.679,76.408,6.42,94.421,Brinjal
49,24,55,18.746,60.929,5.61,76.005,Brinjal
73,39,60,15.202,64.296,6.52,82.585,Brinjal
49,30,58,18.209,62.748,5.79,108.793,Brinjal
60,25,58,18.024,78.091,5.91,101.707,Brinjal
72,30,56,17.681,64.12,5.54,76.367,Brinjal
62,22,52,17.487,73.342,6.61,92.408,Brinjal
76,36,58,17.539,60.499,5.97,70.052,Brinjal
71,36,42,15.677,65.895,6.81,76.629,Brinjal
55,36,48,18.722,78.889,6.24,78.088,Brinjal
74,33,47,17.173,68.317,5.78,101.622,Brinjal
69,36,45,17.506,60.564,6.72,113.228,Brinjal
44,29,45,16.206,63.108,6.6,61.869,Brinjal
66,20,40,18.839,70.567,5.96,111.588,Brinjal
71,37,50,17.868,68.354,6.05,102.533,Brinjal
48,28,40,19.531,78.589,6.27,112.623,Brinjal
62,27,58,16.489,70.086,6.49,109.966,Brinjal
63,36,43,17.248,71.437,6.61,71.35,Brinjal
56,24,41,19.045,65.188,5.63,116.499,Brinjal
65,40,47,17.59,63.677,6.01,101.911,Brinjal
69,33,50,16.332,65.337,6.96,94.683,Brinjal
44,33,57,19.582,73.684,6.95,77.44,Brinjal
43,30,42,17.105,65.844,6.77,101.338,Brinjal
59,27,50,19.82,63.716,5.53,105.537,Brinjal
40,32,54,15.228,67.908,6.59,80.448,Brinjal
62,38,58,17.442,78.172,6.21,94.503,Brinjal
48,28,56,16.327,66.204,6.46,115.134,Brinjal
42,21,60,19.422,74.055,6.68,117.827,Brinjal
75,32,59,17.822,73.551,6.24,109.15,Brinjal
67,28,54,17.154,71.426,5.63,66.684,Brinjal
46,29,57,18.299,74.985,6.06,82.436,Brinjal
52,39,55,17.462,79.424,6.97,96.51,Brinjal
67,34,45,15.317,65.981,5.6,106.252,Brinjal
93,40,67,32.686,69.141,7.17,156.086,Litchi
87,55,80,30.707,65.932,6.96,134.032,Litchi
81,32,59,30.66,75.568,7.47,122.233,Litchi
74,55,54,30.967,77.149,7.16,139.545,Litchi
61,46,62,33.401,76.2,7.44,188.704,Litchi
96,37,73,30.959,73.344,6.71,132.316,Litchi
74,57,51,32.711,71.091,7.36,187.732,Litchi
68,34,77,31.258,72.786,6.08,192.107,Litchi
92,39,72,34.517,77.309,7.36,194.093,Litchi
97,55,56,30.089,64.634,6.55,185.047,Litchi
74,49,74,32.276,67.062,6.78,158.331,Litchi
88,33,77,34.681,65.241,6.48,174.799,Litchi
78,58,54,33.831,72.467,6.88,182.136,Litchi
78,56,71,32.066,64.408,6.13,172.026,Litchi
99,56,54,32.518,78.588,6.33,166.966,Litchi
72,35,56,33.804,79.037,6.56,156.999,Litchi
77,54,53,30.142,69.239,6.79,159.443,Litchi
70,48,72,30.265,63.124,6.81,126.506,Litchi
92,60,75,31.986,67.23,7.12,170.615,Litchi
67,37,66,34.689,74.075,6.29,168.23,Litchi
69,40,62,32.893,76.391,7,158.615,Litchi
69,48,55,32.639,67.777,6.54,171.124,Litchi
100,45,60,33.603,72.981,6.38,189.153,Litchi
71,53,70,30.925,64.714,6.33,124.135,Litchi
90,60,71,33.441,63.106,7.37,180.774,Litchi
69,33,59,30.373,75.623,6.1,180.645,Litchi
79,45,52,31.604,68.553,7.26,183.797,Litchi
92,36,65,30.318,62.13,7.07,196.181,Litchi
79,49,70,30.298,68.527,6.53,185.504,Litchi
82,48,51,32.437,64.971,6.39,178.286,Litchi
95,55,52,31.48,66.521,7.06,141.56,Litchi
93,58,73,34.901,72.605,6.88,144.831,Litchi
82,30,72,33.068,64.027,6.04,170.364,Litchi
78,50,50,34.456,68.635,6.99,155.413,Litchi
71,45,73,30.314,79.721,7.42,157.121,Litchi
75,48,74,32.168,66.044,7.27,179.137,Litchi
82,41,75,34.436,70.466,6.99,133.467,Litchi
92,46,60,34.904,75.021,6.19,145.327,Litchi
82,46,56,31.548,68.979,6.9,151.934,Litchi
65,56,72,34.879,62.476,6.88,153.175,Litchi
87,57,71,33.824,66.629,7.23,193.466,Litchi
61,58,76,31.828,77.739,7.5,124.094,Litchi
75,41,71,33.433,71.799,6.06,169.589,Litchi
69,38,73,33.255,75.091,6.71,133.154,Litchi
97,32,54,34.558,61.6,6.64,168.77,Litchi
71,50,52,32.958,78.068,7.11,175.169,Litchi
87,37,52,30.225,66.097,7.03,149.255,Litchi
91,39,71,33.238,61.768,6.17,121.434,Litchi
84,59,73,31.248,64.896,6.97,125.523,Litchi
79,42,60,33.078,75.824,7.35,137.893,Litchi
80,50,64,34.462,77.806,6.05,134.793,Litchi
76,39,60,34.768,68.076,6.5,138.398,Litchi
68,30,75,33.169,74.539,6.01,194.499,Litchi
74,55,65,33.807,76.024,6.21,182.795,Litchi
99,48,50,30.585,62.481,6.36,162.751,Litchi
65,38,72,34.698,63.128,7.43,161.003,Litchi
77,47,68,34.302,67.012,7.01,184.272,Litchi
91,38,69,31.292,72.818,6.16,194.515,Litchi
70,31,57,30.969,67.791,6.89,165.857,Litchi
82,49,58,34.061,64.22,7.1,137.207,Litchi
64,45,53,34.971,65.949,6.39,179.503,Litchi
62,36,79,34.114,71.4,7.47,129.175,Litchi
63,53,79,30.007,61.304,6.85,169.943,Litchi
95,44,58,33.206,77.162,7.26,132.626,Litchi
89,35,65,34.1,78.095,6.13,148.915,Litchi
